PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Yli-Renko, H; Autio, E; Sapienza, HJ",,,,"Yli-Renko, H; Autio, E; Sapienza, HJ",,,"Social capital, knowledge acquisition, and knowledge exploitation in young technology-based firms",STRATEGIC MANAGEMENT JOURNAL,,,,,,,,,,,,"Employing a sample of 180 entrepreneurial high-technology ventures based in the United Kingdom, we examine the effects of social capital in key customer relationships on knowledge acquisition and knowledge exploitation. Building on the relational view and on social capital and knowledge-based theories, we propose that social capital facilitates external knowledge aquisition in key customer relationships and that such knowledge mediates the relationship between social capital and knowledge exploitation for competitive advantage. Our results indicate that the social interaction and network ties dimensions of social capital are indeed associated with greater knowledge acquisition, but that the relationship quality dimension is negatively associated with knowledge acquisition. Knowledge acquisition is, in turn, positively associated with knowledge exploitation for competitive advantage through new product development, technological distinctiveness, and sales cost efficiency. Further our results provide evidence that knowledge acquisition plays a mediating role between social capital and knowledge exploitation. Copyright (C) 2001 John Wiley & Sons, Ltd.",,,,"Autio, Erkko/F-9963-2013","Autio, Erkko/0000-0003-1077-8193",,,,,,,,,,,,0143-2095,,,,,JUN-JUL,2001,22,6-7,,,,,587,613,,10.1002/smj.183,,,,,,,WOS:000169356000006,,,,,
J,"Gulati, R",,,,"Gulati, R",,,Social structure and alliance formation patterns: A longitudinal analysis,ADMINISTRATIVE SCIENCE QUARTERLY,,,,,,,,,,,,This study explores how social structure affects interfirm alliance formation patterns. It proposes that the social context emerging from prior alliances and considerations of strategic interdependence influence partnership decisions between firms. This social network facilitates new alliances by providing valuable information to firms about the specific capabilities and reliability of potential partners. The role of both direct ties between firms and their overall networks were examined with comprehensive longitudinal multi-industry data on the formation of interfirm strategic alliances between 1970 and 1989. Results are consistent with both strategic interdependence and social structural explanations of alliance formation. Support for the interaction of the two sets of factors also emerged. The implications of incorporating both sets of explanations for the formation of interorganizational ties are discussed.,,,,"白, 纯歌/V-1853-2017",,,,,,,,,,,,,0001-8392,,,,,DEC,1995,40,4,,,,,619,652,,10.2307/2393756,,,,,,,WOS:A1995TX68500004,,,,,
J,"Borgatti, SP; Foster, PC",,,,"Borgatti, SP; Foster, PC",,,The network paradigm in organizational research: A review and typology,JOURNAL OF MANAGEMENT,,,,,,,,,,,,"In this paper, we review and analyze the emerging network paradigm in organizational research. We begin with a conventional review of recent research organized around recognized research streams. Next, we analyze this research, developing a set of dimensions along which network studies vary, including direction of causality, levels of analysis, explanatory goals, and explanatory mechanisms. We use the latter two dimensions to construct a 2-by-2 table cross-classifying studies of network consequences into four canonical types: structural social capital, social access to resources, contagion, and environmental shaping. We note the rise hi popularity of studies with a greater sense of agency than was traditional in network research. (C) 2003 Elsevier Inc. All rights reserved.",,,,"白, 纯歌/V-1853-2017; Mak, M.K./N-1520-2013","Mak, M.K./0000-0001-5997-4166; Borgatti, Stephen/0000-0002-5776-5579",,,,,,,,,,,,0149-2063,1557-1211,,,,,2003,29,6,,,,,991,1013,,10.1016/S0149-2063(03)00087-4,,,,,,,WOS:000220184800010,,,,,
J,"Stuart, TE; Hoang, H; Hybels, RC",,,,"Stuart, TE; Hoang, H; Hybels, RC",,,Interorganizational endorsements and the performance of entrepreneurial ventures,ADMINISTRATIVE SCIENCE QUARTERLY,,,,,,,,,,,,"This paper investigates how the interorganizational networks of young companies affect their ability to acquire the resources necessary for survival and growth. We propose that, faced with great uncertainty about the quality of young companies, third parties rely on the prominence of the affiliates of those companies to make judgments about their quality and that young companies ""endorsed"" by prominent exchange partners will perform better than otherwise comparable ventures that lack prominent associates. Results of an empirical examination of the rate of initial public offering (IPO) and the market capitalization at IPO of the members of a large sample of venture-capital-backed biotechnology firms show that privately held biotech firms with prominent strategic alliance partners and organizational equity investors go to IPO faster and earn greater valuations at IPO than firms that lack such connections. We also empirically demonstrate that much of the benefit of having prominent affiliates stems from the transfer of status that is an inherent byproduct of interorganizational associations.",,,,,,,,,,,,,,,,,0001-8392,,,,,JUN,1999,44,2,,,,,315,349,,10.2307/2666998,,,,,,,WOS:000081160000004,,,,,
J,"Kietzmann, JH; Hermkens, K; McCarthy, IP; Silvestre, BS",,,,"Kietzmann, Jan H.; Hermkens, Kristopher; McCarthy, Ian P.; Silvestre, Bruno S.",,,Social media? Get serious! Understanding the functional building blocks of social media,BUSINESS HORIZONS,,,,,,,,,,,,"Traditionally, consumers used the Internet to simply expend content: they read it, they watched it, and they used it to buy products and services. Increasingly, however, consumers are utilizing platforms such as content sharing sites, blogs, social networking, and wikis to create, modify, share, and discuss Internet content. This represents the social media phenomenon, which can now significantly impact a firm's reputation, sales, and even survival. Yet, many executives eschew or ignore this form of media because they don't understand what it is, the various forms it can take, and how to engage with it and learn. In response, we present a framework that defines social media by using seven functional building blocks: identity, conversations, sharing, presence, relationships, reputation, and groups. As different social media activities are defined by the extent to which they focus on some or all of these blocks, we explain the implications that each block can have for how firms should engage with social media. To conclude, we present a number of recommendations regarding how firms should develop strategies for monitoring, understanding, and responding to different social media activities. (C) 2011 Kelley School of Business, Indiana University. All rights reserved.",,,,"Fahimifar, Sepideh/M-5303-2019","Kietzmann, Jan/0000-0002-3576-994X; McCarthy, Ian/0000-0003-3330-0977",,,,,,,,,,,,0007-6813,,,,,MAY-JUN,2011,54,3,,,SI,,241,251,,10.1016/j.bushor.2011.01.005,,,,,,,WOS:000290195900007,,,,,
J,"Lewicki, RJ; Mcallister, DJ; Bies, RJ",,,,"Lewicki, RJ; Mcallister, DJ; Bies, RJ",,,Trust and distrust: New relationships and realities,ACADEMY OF MANAGEMENT REVIEW,,,,,,,,,,,,"We propose a new theoretical framework for understanding simultaneous trust and distrust within relationships, grounded in assumptions of multidimensionality and the inherent tensions of relationships, and we separate this research from prior work grounded in assumptions of unidimensionality and balance. Drawing foundational support for this new framework from recent research on simultaneous positive and negative sentiments and ambivalence, we explore the theoretical and practical significance of the framework for future work on trust and distrust relationships within organizations.",,,,"McAllister, Daniel/G-6669-2011; Osuna, Luis E/A-5858-2010; McAllister, Daniel/U-9866-2019","McAllister, Daniel/0000-0001-6217-1639; McAllister, Daniel/0000-0001-6217-1639",,,,,,,,,,,,0363-7425,1930-3807,,,,JUL,1998,23,3,,,,,438,458,,10.5465/AMR.1998.926620,,,,,,,WOS:000075127800008,,,,,
J,"Brass, DJ; Galaskiewicz, J; Greve, HR; Tsai, WP",,,,"Brass, DJ; Galaskiewicz, J; Greve, HR; Tsai, WP",,,Taking stock of networks and organizations: A multilevel perspective,ACADEMY OF MANAGEMENT JOURNAL,,,,,,,,,,,,"The central argument of network research is that actors are embedded in networks of interconnected social. relationships that offer opportunities for and constraints on behavior. We review research on the antecedents and consequences of networks at the interpersonal, interunit, and interorganizational levels of analysis, evaluate recent theoretical and empirical trends, and give directions for future research, highlighting the importance of investigating cross-level network phenomena.",,,,"白, 纯歌/V-1853-2017; Greve, Henrich R./B-3655-2010","Greve, Henrich R./0000-0002-7927-6573",,,,,,,,,,,,0001-4273,1948-0989,,,,DEC,2004,47,6,,,,,795,817,,10.2307/20159624,,,,,,,WOS:000225923700002,,,,,
J,"McEvily, B; Zaheer, A",,,,"McEvily, B; Zaheer, A",,,Bridging ties: A source of firm heterogeneity in competitive capabilities,STRATEGIC MANAGEMENT JOURNAL,,,,,,,,,,,,"What explains differences in firms' abilities to acquire competitive capabilities? In this paper we propose that a firm's embeddedness in a network of ties is an important source of variation in the acquisition of competitive capabilities. We argue that firms in geographical clusters that maintain networks rich in bridging ties and sustain ties to regional institutions are well-positioned to access new information ideas, and opportunities Hypotheses based on these ideas were tested on a stratified random sample of 227 job shop manufacturers located in the Midwest United States. Data were gathered using a mailed questionnaire. Results from structural equation modeling broadly support the embeddedness hypotheses and suggest a number of insights about the link between firms' networks and the acquisition of competitive capabilities. Copyright (C) 1999 John Wiley & Sons, Ltd.",,,,,,,,,,,,,,,,,0143-2095,1097-0266,,,,DEC,1999,20,12,,,,,1133,1156,,10.1002/(SICI)1097-0266(199912)20:12<1133::AID-SMJ74>3.0.CO;2-7,,,,,,,WOS:000083983900003,,,,,
J,"Rowley, T; Behrens, D; Krackhardt, D",,,,"Rowley, T; Behrens, D; Krackhardt, D",,,Redundant governance structures: An analysis of structural and relational embeddedness in the steel and semiconductor industries,STRATEGIC MANAGEMENT JOURNAL,,,,,,,,,,,,"Network researchers have argued that both relational embeddedness-characteristics of relationships-and structural embeddedness-characteristics of the relational structure-influence Jinn behavior and performance. Using strategic alliance networks in the semiconductor and steel industries, we build on past embeddedness research by examining the interaction of these factors. We argue that the roles relational and structural embeddedness play in firm performance can only be understood with reference to the other. Moreover, we argue that the influence of these factors on firm performance is contingent on industry context. More specifically, our empirical analysis suggests that strong ties in a highly interconnected strategic alliance network negatively impact firm performance. This network configuration is especially suboptimal for firms in the semiconductor industry. Furthermore, strong and weak ties are positively related to firm performance in the steel and semiconductor industries, respectively. Copyright (C) 2000 John Wiley & Sons, Ltd.",,,,"白, 纯歌/V-1853-2017",,,,,,,,,,,,,0143-2095,1097-0266,,,,MAR,2000,21,3,,,,,369,386,,10.1002/(SICI)1097-0266(200003)21:3<369::AID-SMJ93>3.0.CO;2-M,,,,,,,WOS:000085900800009,,,,,
J,"Hoang, H; Antoncic, B",,,,"Hoang, H; Antoncic, B",,,Network-based research in entrepreneurship - A critical review,JOURNAL OF BUSINESS VENTURING,,,,,,,,,,,,"Network-based research in entrepreneurship is reviewed and critically examined in three areas: content of network relationships, governance, and structure. Research on the impact of network structure on venture performance has yielded a number of important findings. In contrast, fewer process-oriented studies have been conducted and only partial empirical confirmation exists for a theory of network development. In order to address unanswered questions on how network content, governance, and structure emerge over time, more longitudinal and qualitative work is needed. Theory building in this field would benefit also from a greater integration between process- and outcome-oriented research. (C) 2002 Elsevier Science Inc. All rights reserved.",,,,"Antoncic, Bostjan/H-4223-2011","Antoncic, Bostjan/0000-0003-1030-6567",,,,,,,,,,,,0883-9026,,,,,MAR,2003,18,2,,,,,165,187,,10.1016/S0883-9026(02)00081-2,,,,,,,WOS:000182345400002,,,,,
J,"Ardichvili, A; Cardozo, R; Ray, S",,,,"Ardichvili, A; Cardozo, R; Ray, S",,,A theory of entrepreneurial opportunity identification and development,JOURNAL OF BUSINESS VENTURING,,,,,,,,,,,,"This paper builds on existing theoretical and empirical studies in the area of entrepreneurial opportunity identification and development. It utilizes Dubin's [Theory Building, (second ed.). Free Press, New York, 1978.] theory building framework to propose a theory of the opportunity identification process. It identifies entrepreneur's personality traits, social networks, and prior knowledge as antecedents of entrepreneurial alertness to business opportunities. Entrepreneurial alertness, in its turn, is a necessary condition for the success of the opportunity identification triad: recognition, development, and evaluation. A theoretical model, laws of interaction, a set of propositions, and suggestions for further research are provided. (C) 2003 Elsevier Science Inc. All rights reserved.",,,,"Lobo, Diele/I-9106-2012",,,,,,,,,,,,,0883-9026,,,,,JAN,2003,18,1,,,,,105,123,PII S0883-9026(01)00068-4,10.1016/S0883-9026(01)00068-4,,,,,,,WOS:000180419000006,,,,,
J,"BROWN, JJ; REINGEN, PH",,,,"BROWN, JJ; REINGEN, PH",,,SOCIAL TIES AND WORD-OF-MOUTH REFERRAL BEHAVIOR,JOURNAL OF CONSUMER RESEARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0093-5301,,,,,DEC,1987,14,3,,,,,350,362,,10.1086/209118,,,,,,,WOS:A1987L138400004,,,,,
J,"Leana, CR; Van Buren, HJ",,,,"Leana, CR; Van Buren, HJ",,,Organizational social capital and employment practices,ACADEMY OF MANAGEMENT REVIEW,,,,,,,,,,,,"We introduce the construct of organizational social capital and develop a model of its components and consequences. Organizational social capital is defined as a resource reflecting the character of social relations within the organization. It is realized through members' levels of collective goal orientation and shared trust, which create value by facilitating successful collective action: We discuss employment practices as primary mechanisms by which social capital is fostered or discouraged within organizations.",,,,,"Leana, Carrie/0000-0002-4558-1633",,,,,,,,,,,,0363-7425,1930-3807,,,,JUL,1999,24,3,,,,,538,555,,10.5465/AMR.1999.2202136,,,,,,,WOS:000081464600010,,,,,
J,"PROVAN, KG; MILWARD, HB",,,,"PROVAN, KG; MILWARD, HB",,,A PRELIMINARY THEORY OF INTERORGANIZATIONAL NETWORK EFFECTIVENESS - A COMPARATIVE-STUDY OF 4 COMMUNITY MENTAL-HEALTH SYSTEMS,ADMINISTRATIVE SCIENCE QUARTERLY,,,,,,,,,,,,"This paper presents the results of a comparative study of interorganizational networks, or systems, of mental health delivery in four U.S. cities, leading to a preliminary theory of network effectiveness. Extensive data were collected from surveys, interviews, documents, and observations. Network effectiveness was assessed by collecting and aggregating data on outcomes from samples of clients, their families, and their case managers at each site. Results of analyses of both quantitative and qualitative data collected at the individual, organizational, and network levels of analysis showed that network effectiveness could be explained by various structural and contextual factors, specifically, network integration, external control, system stability, and environmental resource munificence. Based on the findings, we develop testable propositions to guide theory development and future research on network effectiveness.",,,,"白, 纯歌/V-1853-2017",,,,,,,,,,,,,0001-8392,,,,,MAR,1995,40,1,,,,,1,33,,10.2307/2393698,,,,,,,WOS:A1995RB36800001,,,,,
J,"Lau, DC; Murnighan, JK",,,,"Lau, DC; Murnighan, JK",,,Demographic diversity and faultlines: The compositional dynamics of organizational groups,ACADEMY OF MANAGEMENT REVIEW,,,,,,,,,,,,"In this article we address issues of diversity within organizational groups by discussing and summarizing previous approaches and by introducing a new variable-faultlines-which depends on the alignment of individual member characteristics. By analyzing a group's faultlines, we focus attention on the underlying patterns of group member characteristics, which can be an important determinant of subgroup conflict, particularly when the group's task is related to one of its faultlines. We discuss the dynamics of faultlines from the early to later stages of a group's development and show how they may be strongest and most likely when diversity of individual member characteristics is moderate.",,,,,"Lau, Dora/0000-0003-1828-6011",,,,,,,,,,,,0363-7425,1930-3807,,,,APR,1998,23,2,,,,,325,340,,10.2307/259377,,,,,,,WOS:000073127100010,,,,,
J,"Lavie, D",,,,"Lavie, Dovev",,,The competitive advantage of interconnected firms: An extension of the resource-based view,ACADEMY OF MANAGEMENT REVIEW,,,,,,,,,,,,"I extend the resource-based view to incorporate the network resources of interconnected firms. My model distinguishes shared resources from nonshared resources; identifies new types of rent; and illustrates how firm-, relation-, and partner-specific factors determine the contribution of network resources to the rents extracted from alliance networks. After reassessing the heterogeneity, imperfect mobility. imitability, and substitutability conditions, I conclude that the nature of relationships may matter more than the nature of resources in networked environments.",,,,,,,,,,,,,,,,,0363-7425,1930-3807,,,,JUL,2006,31,3,,,,,638,658,,10.5465/AMR.2006.21318922,,,,,,,WOS:000238379400009,,,,,
J,"Jones, C; Hesterly, WS; Borgatti, SP",,,,"Jones, C; Hesterly, WS; Borgatti, SP",,,A general theory of network governance: Exchange conditions and social mechanisms,ACADEMY OF MANAGEMENT REVIEW,,,,,,,,,,,,"A phenomenon of the last 20 years hers been the rapid rise of the network form of governance. This governance form has received significant scholarly attention but, to date, no comprehensive theory for it has been advanced, and no sufficiently detailed and theoretically consistent definition hers appeared. Our objective in this article is to provide a theory that explains under what conditions network governance, rigorously defined, has comparative advantage and is therefore likely to emerge and thrive. Our theory integrates transaction cost economics and social network theories, and. in brood strokes, asserts that the network form of governance is a response to exchange conditions of asset specificity, demand uncertainty, task complexity, and frequency. These exchange conditions drive firms toward structurally embedding their transactions, which enables firms to use social mechanisms for coordinating and safeguarding exchanges. When all of these conditions are in pierce, the network governance form has advantages over both hierarchy and market solutions in simultaneously adapting, coordinating, and safeguarding exchanges.",,,,"Hesterly, William/W-1228-2019","Borgatti, Stephen/0000-0002-5776-5579",,,,,,,,,,,,0363-7425,1930-3807,,,,OCT,1997,22,4,,,,,911,945,,10.5465/AMR.1997.9711022109,,,,,,,WOS:000073228300010,,,,,
J,"Obstfeld, D",,,,"Obstfeld, D",,,"Social networks, the Tertius lungens and orientation involvement in innovation",ADMINISTRATIVE SCIENCE QUARTERLY,,,,,,,,,,,,"This study examines the microprocesses in the social networks of those involved in organizational innovation and their strategic behavioral orientation toward connecting people in their social network by either introducing disconnected individuals or facilitating new coordination between connected individuals. This tertius iungens (or ""third who joins"") strategic orientation, contrasts with the tertius gaudens orientation emphasized in structural holes theory, which concerns the advantage of a broker who can play people off against one another for his or her own benefit. Results of a multimethod study of networks and innovation in an engineering division of an automotive manufacturer show that a tertius iungens orientation, dense social networks, and diverse social knowledge predict involvement in innovation. Implications of the study for innovation and social networks, as well as for social skill and agency within firms are presented.",,,,,,,,,,,,,,,,,0001-8392,,,,,MAR,2005,50,1,,,,,100,130,,10.2189/asqu.2005.50.1.100,,,,,,,WOS:000229950900004,,,,,
