PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Lee, SK; Katz, JE",,,,"Lee, Sun Kyong; Katz, James E.",,,Bounded Solidarity Confirmed? How Korean Immigrants' Mobile Communication Configures Their Social Networks,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,,,,,,,,,,,,"A hierarchical regression analysis of U.S.-based Korean immigrants' mobile communication use (i.e., voice calling and texting) and their social network characteristics (i.e., network size, diversity, and centrality) revealed significant associations between texting with coethnic strong ties and network centrality within the ethnic community. Korean immigrants who texted frequently with both coethnic and host weak ties had larger networks. Network diversity was, however, associated only with voice calling with host ties (both strong and weak). These findings have implications for theories of bounded solidarity. Specifically, the results suggest that mobile communication is significantly associated with (a) denser social networks, and (b) an important and unique source of social capital embedded in immigrant communities.",,,,"Lee, Sun Kyong/L-1282-2019","Lee, Sun Kyong/0000-0002-8645-8922",,,,,,,,,,,,1083-6101,,,,,NOV,2015,20,6,,,,,615,631,,10.1111/jcc4.12142,,,,,,,WOS:000368291800003,,,,,
J,"Trier, M; Richter, A",,,,"Trier, Matthias; Richter, Alexander",,,The deep structure of organizational online networking - an actor-oriented case study,INFORMATION SYSTEMS JOURNAL,,,,,,,,,,,,"While research on organizational online networking recently increased significantly, most studies adopt quantitative research designs with a focus on the consequences of social network configurations. Very limited attention is paid to comprehensive theoretical conceptions of the complex phenomenon of organizational online networking. We address this gap by adopting a theoretical framework of the deep structure of organizational online networking with a focus on their emerging meaning for the employees. We apply and assess the framework in a qualitative case study of a large-scale implementation of a corporate social network site (SNS) in a global organization. We reveal organizational online networking as a multi-dimensional phenomenon with multiplex relationships that are unbalanced, primarily consist of weak ties and are subject to temporal change. Further, we identify discourse drivers and information retrievers as two mutually interdependent actor roles as an explanation for uneven levels of user contributions to the SNS. Based on our analysis, we elicit abstract order principles, such as topical discourses, and identify transactive memory theory as a potent explanation of the evolving interaction structures. We finally discuss how the deep structure framework can contribute to future research on organizational networks.",,,,"Richter, Alexander/F-1935-2018","Richter, Alexander/0000-0002-3699-6466",,,,,,,,,,,,1350-1917,1365-2575,,,,SEP,2015,25,5,,,,,465,488,,10.1111/isj.12047,,,,,,,WOS:000358125700003,,,,,
J,"Munoz, CA; Mosey, S; Binks, M",,,,"Munoz, Cristian A.; Mosey, Simon; Binks, Martin",,,The tacit mystery: reconciling different approaches to tacit knowledge,KNOWLEDGE MANAGEMENT RESEARCH & PRACTICE,,,,,,,,,,,,"In the management literature, tacit knowledge has been conceptualised in partial, divergent, and contradictory ways. This paper reconciles these different approaches by explaining how they address different aspects of the theory of tacit knowing developed through the seminal work of Michael Polanyi. To clarify Polanyi's work, we provide a more inclusive theoretical framework for scholars concerned with the creation and transfer of knowledge. Using this framework, we examine the implications for theory and practice of these different conceptualisations and suggest areas for future research. We conclude by proposing that new insights can be gained by reconsidering the concepts of knowing, tacit integration and indwelling where tacit knowing is developed by practical immersion.",,,,,"Mosey, Simon/0000-0002-3452-5230",,,,,,,,,,,,1477-8238,1477-8246,,,,AUG,2015,13,3,,,,,289,298,,10.1057/kmrp.2013.50,,,,,,,WOS:000361070600006,,,,,
J,"Ahn, H; Park, JH",,,,"Ahn, Hyerim; Park, Ji-Hong",,,The structural effects of sharing function on Twitter networks: Focusing on the retweet function,JOURNAL OF INFORMATION SCIENCE,,,,,,,,,,,,"Social network services (SNSs) provide the functions for both the management of social networks and information diffusion. We considered SNS networks as the networks that embrace both the strong links formed through the making-relationship function and the weak links formed through the sharing function. For identifying the structural role of each link, we constructed the SNS networks using Twitter data and analysed them focusing not on nodes but on links of the networks at a component level and at an ego-network level. More than 200,000 tweets were randomly sampled through the streaming API of Twitter. As a result, we found that weak links formed through the sharing function play a more important role in maintaining the range of information diffusion and provide more structural advantage in acquiring and controlling information than the strong links formed through the making-relationship function.",,,,,,,,,,,,,,,,,0165-5515,1741-6485,,,,JUN,2015,41,3,,,,,354,365,,10.1177/0165551515574974,,,,,,,WOS:000354564000008,,,,,
J,"Ali-Hassan, H; Nevo, D; Wade, M",,,,"Ali-Hassan, Hossam; Nevo, Dorit; Wade, Michael",,,Linking dimensions of social media use to job performance: The role of social capital,JOURNAL OF STRATEGIC INFORMATION SYSTEMS,,,,,,,,,,,,"Organizations are increasingly adopting new technologies, such as social media, that afford employees a repertoire of uses not simply focused on work, but also on socialization and entertainment. Knowledge regarding the impact of such diverse technologies on job performance, however, is currently limited. This study adopts a technology use lens to study the effect of three categories of social media use social, hedonic, and cognitive on job performance, as mediated by three dimensions of social capital. The research was conducted via a large-scale survey within a multinational Information Technology company. Social and cognitive uses of technology were empirically shown to have a positive, albeit indirect, effect on employees' routine and innovative job performance. Hedonic use of the technology, while having a direct negative impact on routine performance was shown to positively contribute to the development of social ties, leading to a mitigating positive influence on innovative performance. This interesting positive side of hedonic use, along with all findings from our study, are discussed and used to offer insights to future research and practice. (C) 2015 Elsevier B.V. All rights reserved.",,,,,"Wade, Michael/0000-0002-0829-7422; Ali-Hassan, Hossam/0000-0002-4282-8063",,,,,,,,,,,,0963-8687,1873-1198,,,,JUN,2015,24,2,,,SI,,65,89,,10.1016/j.jsis.2015.03.001,,,,,,,WOS:000357140800003,,,,,
J,"Kuegler, M; Smolnik, S; Kane, G",,,,"Kuegler, Maurice; Smolnik, Stefan; Kane, Gerald",,,What's in IT for employees? Understanding the relationship between use and performance in enterprise social software,JOURNAL OF STRATEGIC INFORMATION SYSTEMS,,,,,,,,,,,,"Despite enterprise social software platforms' (ESSPs) widespread diffusion in recent years, the impact of such systems on employee performance is not clear. This study explores the link between ESSP use and its potential performance impacts. Our findings show that ESSP use influences employee performance in two ways: through improved task performance and employee innovation. We also show that task equivocality moderates the relationship between ESSP use and employee performance outcomes, with ESSP use having a stronger impact on the performance of non-routine tasks. Finally, we show that using ESSPs for connecting within teams has a stronger effect on task performance, while using ESSP for connecting across teams has a stronger effect on employee innovation. These results can help researchers and practitioners better understand how ESSP use affects employee performance and the conditions best suited to achieve these performance outcomes in an enterprise setting. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0963-8687,1873-1198,,,,JUN,2015,24,2,,,SI,,90,112,,10.1016/j.jsis.2015.04.001,,,,,,,WOS:000357140800004,,,,,
J,"Tan, CH; Sutanto, J; Tan, BCY",,,,"Tan, Chuan-Hoo; Sutanto, Juliana; Tan, Bernard C. Y.",,,Empirical Investigation on Relational Social Capital in a Virtual Community for Website Programming,DATA BASE FOR ADVANCES IN INFORMATION SYSTEMS,,,,,,,,,,,,"A virtual community of interest has a specific and narrow topic of discussion. Therefore, these communities attract registered members who are focused on knowledge sharing. The current research examines whether network ties, which are an aspect of structural social capital that can be categorized into strong and weak social ties, can provide a non-trivial explanation for members' trust, reciprocity, and identification in a virtual community for website programming interest. This relationship enables us to examine a context in which members share a common goal of resolving programming problems through knowledge sharing in contrast with other community settings where only general topics are discussed (e.g., societal and emotional issues). Data were collected through a survey of a virtual community for website programming composed of 69 members. Affirming conventional perception, results of the study indicate that weak ties affect the level of generalized trust and facilitate group identification. Remarkably, the number of members' strong ties is not significantly related to the degree of their perceived norms regarding generalized reciprocity Reciprocity refers to a mutual expectation that a benefit granted at present should be repaid in the future. The results suggest two key points. First, even for a virtual community of interest, weak ties overshadow strong ties in explaining the outcome variables. Second, reciprocity is not guaranteed even in a focused form of discussion with a non-social topic that involves specialized knowledge. Therefore, virtual community members should be cautious even if ties are strong. Overall, results imply that virtual community administrators, particularly those who manage specialized communities, should be attentive to the strong and weak ties that exist among the community members.",,,,,,,,,,,,,,,,,0095-0033,,,,,MAY,2015,46,2,,,,,43,60,,,,,,,,,WOS:000356982700004,,,,,
J,"Kobayashi, T; Boase, J; Suzuki, T; Suzuki, T",,,,"Kobayashi, Tetsuro; Boase, Jeffrey; Suzuki, Tsutomu; Suzuki, Takahisa",,,Emerging From the Cocoon? Revisiting the Tele-Cocooning Hypothesis in the Smartphone Era,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,,,,,,,,,,,,"The tele-cocooning hypothesis posits that mobile communication increases interaction with communication rich ties, while simultaneously weakening interaction with communication weak ties. In this study, we demonstrate how smartphones can be used to mitigate tele-cocooning behavior by stimulating interaction with communication weak ties. Using a smartphone application to collect non-identifying mobile communication log data, we conducted a field experiment with 193 Japanese participants. The treatment consisted of onscreen reminders designed to stimulate interaction with communication weak ties. The results indicate that the treatment promoted the activation of communication weak ties and the acquisition of information through those ties, suggesting that smartphones can be utilized to promote access to social capital.",,,,,"KOBAYASHI, Tetsuro/0000-0003-0162-538X",,,,,,,,,,,,1083-6101,,,,,MAY,2015,20,3,,,,,330,345,,10.1111/jcc4.12116,,,,,,,WOS:000355231100006,,,,,
J,"Yen, YF; Tseng, JF; Wang, HK",,,,"Yen, Yu-Fang; Tseng, Jung-Feng; Wang, Hsing-Kuo",,,The effect of internal social capital on knowledge sharing,KNOWLEDGE MANAGEMENT RESEARCH & PRACTICE,,,,,,,,,,,,"On the basis of the Chinese schema, we propose that internal social capital manifests itself in the form of 'guanxi', trust, and norms. We discuss the concept of interpersonal relationships within the context of Chinese culture by embedding the guanxi concept into a model to investigate the relationships among the three dimensions. We used a survey-based methodology to collect data from 230 employees of the top 100 high-technology firms in Taiwan and structural equation modelling (SEM) with LISREL 8.54 to examine the hypotheses model. The results indicated that at the individual level, guanxi is positively related to both trust and norms, which are also positively related to knowledge sharing. The mediating effects of trust and norms were also found to be significant. Trust directly influences knowledge sharing, and plays a mediating role between knowledge sharing and guanxi. This suggests that knowledge sharing is likely to occur when trust exists among employees. The results further indicate that norms mediate the relationship between guanxi and knowledge sharing. Guanxi among members influences knowledge sharing; therefore, organizations require a feasible solution using the relational norms mechanism. Previous studies have either emphasized the direct influence of social capital or regarded all variables to be of similar importance for knowledge sharing; however, no clear explanations have been provided explaining its influence on knowledge sharing. We advance understanding of why social capital enhances knowledge sharing among employees and the means by which this occurs.",,,,,,,,,,,,,,,,,1477-8238,1477-8246,,,,MAY,2015,13,2,,,,,214,224,,10.1057/kmrp.2013.43,,,,,,,WOS:000354910200009,,,,,
J,"Peng, JP; Quan, J; Zhang, GY; Dubinsky, AJ",,,,"Peng, Jianping; Quan, Jing; Zhang, Guoying; Dubinsky, Alan J.",,,"Knowledge Sharing, Social Relationships, and Contextual Performance: The Moderating Influence of Information Technology Competence",JOURNAL OF ORGANIZATIONAL AND END USER COMPUTING,,,,,,,,,,,,"A firm's core competitiveness results primarily from its ability to innovate. Knowledge sharing plays an important role in promoting sustained innovation. This research examines two factors that enable employee knowledge sharing. Using responses from a questionnaire that was distributed to professionals in a research and development (R&D) department of a Chinese commercial elevator firm, the investigation examines whether social relationships and contextual performance influence knowledge sharing through the moderating effect of employee IT competence. Study findings reveal that social relationships-which include both the degree of centrality of the employee's social network and frequency of interpersonal interaction-and employee contextual performance have a significant positive impact on knowledge sharing. This association, however, is found to be positively moderated by employee IT competence. The findings provide managerial and future research insights pertaining to promoting knowledge sharing by enhancing employee social relationships, rewarding contextual performance, and providing regular IT training for employees.",,,,,,,,,,,,,,,,,1546-2234,1546-5012,,,,APR-JUN,2015,27,2,,,,,58,73,,10.4018/joeuc.2015040103,,,,,,,WOS:000353299700003,,,,,
J,"Zhang, JJ; Yan, Y; Guan, JC",,,,"Zhang, Jingjing; Yan, Yan; Guan, Jiancheng",,,Scientific relatedness in solar energy: a comparative study between the USA and China,SCIENTOMETRICS,,,,,,,,,,,,"In this paper, we make use of keywords in scientific articles in solar energy during the period 2000-2013 to investigate scientific relatedness at the topic level (i.e. relatedness between topic and topic) and the country level (i.e. relatedness between topic and country). The bibliometric analyses show that both publications and knowledge topics exhibit significant rise, and China has exceeded the USA and developed into the largest scientific producer after 2010. We determine the degree of relatedness by means of the topics co-occurrence network and explore the evolving dynamic processes of scientific relatedness which indicates decreasing patterns in the two countries. The results also highlight differences between the research directions in the USA and China: in the USA ""energy efficiency and environment"" prove more developed, while in China ""solar power"" shows more central. This study assesses the extent to which the scientific relatedness exerts influence on the literature productivity at the country level. We find negative relationships between scientific relatedness and publications in both of countries. Our work has potential implications for the future policies with respect to the innovative research in the solar energy field.",,,,,,,,,,,,,,,,,0138-9130,1588-2861,,,,FEB,2015,102,2,,,,,1595,1613,,10.1007/s11192-014-1487-0,,,,,,,WOS:000348324000026,,,,,
J,"Cho, V; Hung, H",,,,"Cho, Vincent; Hung, Humphry",,,Sending mobile messages to different social ties in modern urban life How do anxiety and time-shortage matter?,INFORMATION TECHNOLOGY & PEOPLE,,,,,,,,,,,,"Purpose - The purpose of this paper is to investigate the effectiveness of mobile messaging for the purposes of information sharing and social networking based on the types of social ties involved. The authors identify two psychological traits in the model: perceived time shortages (TSs) and anxiety trait. These traits can influence individuals' mobile-messaging usage by facilitating users' connections to different social ties in modern urban life. Design/methodology/approach - The authors distributed questionnaires at random on the streets of certain densely populated areas in Hong Kong to young urbanites, who are the dominant users of technological social media. The authors collected 492 valid responses, which the authors analysed via multivariate regression analysis. Findings - Mobile messages are more effectively used to share information within strongly tied groups rather than weakly tied groups. However, there is little difference between weakly and strongly connected groups in terms of the perceived effectiveness of mobile messages used for social networking. Anxious people are more inclined to send mobile messages to individuals with whom they have weak ties, and people who perceived TSs send more mobile messages to individuals with whom they have strong ties. Research limitations/implications - The rapid nature of information and communication technology has enabled new ""richer"" forms of mobile media. For instance, WhatsApp allows people to attach images and other multimedia files to their messages, and WeChat provides a location-sharing service that enables users to meet new people based on their friendship preferences. Future studies should examine this trend. Originality/value - This study contributes to the literature by elaborating the mobile-messaging behaviour of urban citizens who are anxious and perceive TSs within strongly and weakly connected social groups.",,,,,"CHO, Wing Sing Vincent/0000-0003-0726-8352",,,,,,,,,,,,0959-3845,1758-5813,,,,,2015,28,3,,,,,544,569,,10.1108/ITP-07-2013-0122,,,,,,,WOS:000360114600006,,,,,
J,"Chan, M",,,,"Chan, Michael",,,Multimodal Connectedness and Quality of Life: Examining the Influences of Technology Adoption and Interpersonal Communication on Well-Being Across the Life Span,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,,,,,,,,,,,,"This study examined the relationship between the number of communication technologies used for social interactions (i.e., multimodal connectedness) and well-being across the lifespan. Consistent with the assumptions of media multiplexity, multimodal connectedness and frequency of strong-tie communication enhanced well-being, but only for older-age cohorts (35-54 and 55-70+). For young adults (18-34), multimodal connectedness and frequency of weak-tie communication diminished well-being. The findings are framed in terms of differing motives for maintaining social relations across the lifespan, as maintenance of relationships with strong ties become more important and the number of weak ties contract as people age.",,,,"Chan, Michael/K-3128-2019; Chan, Michael/A-9477-2013","Chan, Michael/0000-0001-9911-593X; Chan, Michael/0000-0001-9911-593X",,,,,,,,,,,,1083-6101,,,,,JAN,2015,20,1,,,,,3,18,,10.1111/jcc4.12089,,,,,,,WOS:000349083800002,,,,,
J,"Temizkan, O; Kumar, RL",,,,"Temizkan, Orcun; Kumar, Ram L.",,,Exploitation and Exploration Networks in Open Source Software Development: An Artifact-Level Analysis,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,,,,,,,,,,,,"Open source software (OSS) development is an increasingly important paradigm of software development. However, key aspects of OSS such as the determinants of project success and motivations of developers in joining these projects are not well understood. Based on organizational theory, we propose that OSS activities of patch development and feature request can be classified as exploitation (implementation-oriented) and exploration (innovation-oriented) activities, respectively. We empirically examine how the structure of social network affects the success of patch-development and feature-request networks in OSS projects, using a data set collected from the SourceForge database. Our results provide empirical support for the view that patch development and feature request are exploitation and exploration activities, respectively. Network structures differ due to team formation differences and have a differential impact on development success based on the type of activity. The concepts of ambidextrous developers and ambidexterity are explored in the context of OSS projects. Collectively, our results indicate that studying OSS projects at the artifact level could improve our understanding of OSS project success and team formation. This, in turn, could lead to better management of OSS projects.",,,,,,,,,,,,,,,,,0742-1222,1557-928X,,,,,2015,32,1,,,,,116,150,,10.1080/07421222.2015.1029382,,,,,,,WOS:000357794600005,,,,,
J,"Kim, J; Lee, C; Elias, T",,,,"Kim, Junga; Lee, Chunsik; Elias, Troy",,,Factors affecting information sharing in social networking sites amongst university students Application of the knowledge-sharing model to social networking sites,ONLINE INFORMATION REVIEW,,,,,,,,,,,,"Purpose - Drawing upon the knowledge sharing model, the purpose of this paper is to identify personal and environmental antecedents to information sharing on social networking sites (SNSs) and examines the interaction effects between the two factors. Design/methodology/approach - Data were collected via online survey with college students. Hierarchical multiple regressions were performed to test hypotheses and examine research questions. Findings - With regard to environmental factors, the more users perceive their audience to be a collection of weak ties, the more likely they are to share information on SNSs, independent of the size of their networks. Personal factors such as information self-efficacy, positive social outcome expectations, and sharing enjoyment feelings were found to be significant predictors of sharing activities. In addition, a significant interaction effect was found such that the effects of social outcome expectations on sharing activities on SNSs are manifested to a greater extent when users perceive their audience as weak ties rather than strong ties. Originality/value - This study extends the knowledge sharing model literature by applying it to the SNS context and advances SNS research by taking into consideration both environmental factors and personal factors and their interactions.",,,,,,,,,,,,,,,,,1468-4527,1468-4535,,,,,2015,39,3,,,,,290,309,,10.1108/OIR-01-2015-0022,,,,,,,WOS:000357422500003,,,,,
J,"Chang, HW; Huang, MH",,,,"Chang, Han-Wen; Huang, Mu-Hsuan",,,Cohesive subgroups in the international collaboration network in astronomy and astrophysics,SCIENTOMETRICS,,,,,,,,,,,,"This study employs social network analysis to identify institutions with strong international collaborative relationships in astronomical research. We find that the strongest ties tend to link institutions across continents in research collaboration. However, the effect of geographic factors is still notable in light of the fact that most of the institutions in the largest subgroup are located in Europe. Examination of the network position, measured by degree centrality, indicates that homophily is more common than heterophily in the network. A relatively high number of relational ties are observed among institutions that have similar levels of network centrality. Mutual relations are prevalent among central institutions, while strong mutual solidarity exists between institutions on the periphery of the network. This study shows a general unstable international collaborative relationship among astronomical institutions. While more and more institutions have linked up in research collaboration, many of them keep relatively weak ties. Institutions tend not remain in the same subgroup, but link to different partners over time.",,,,"Huang, Mu-Hsuan/F-6615-2016; Chang, Han-wen/C-5781-2011","Huang, Mu-Hsuan/0000-0002-2909-3090; Chang, Han-wen/0000-0002-9641-8457",,,,,,,,,,,,0138-9130,1588-2861,,,,DEC,2014,101,3,,,,,1587,1607,,10.1007/s11192-014-1312-9,,,,,,,WOS:000345136000002,,,,,
J,"Beck, R; Pahlke, I; Seebach, C",,,,"Beck, Roman; Pahlke, Immanuel; Seebach, Christoph",,,KNOWLEDGE EXCHANGE AND SYMBOLIC ACTION IN SOCIAL MEDIA-ENABLED ELECTRONIC NETWORKS OF PRACTICE: A MULTILEVEL PERSPECTIVE ON KNOWLEDGE SEEKERS AND CONTRIBUTORS,MIS QUARTERLY,,,,,,,,,,,,"Organizational knowledge is one of the most important assets of an enterprise. Therefore, many organizations invest in enterprise social media (ESM) to establish electronic networks of practice and to foster knowledge exchange among employees. ESM improves interaction transparency and can be regarded as a sociotechnical system that provides a language for communication and symbolic action as well as a better sense of others' social identity. Accordingly, the individual characteristics of knowledge seekers and contributors determine why and how interactions occur. However, existing studies tend to focus only on knowledge contributors' characteristics and to treat knowledge as an object that needs to be transferred. To address this gap, this study conceptualizes and empirically tests a multilevel model of knowledge exchange in electronic networks of practice (ENoP) that includes the characteristics of knowledge seekers and knowledge contributors as well as their dyadic relationship from an activity-centered language/action point of view. A dataset of 15,505 enterprise microblogging messages reveals that knowledge seekers' characteristics and relational factors drive knowledge exchanges in social media-enabled ENoP. Focusing on organizations with knowledge exchanges supported by information technology, our research extends prior findings by providing the first evidence that the communicative act expressed by question-answer pairs impacts the quality of knowledge exchanged.",,,,,,,,,,,,,,,,,0276-7783,,,,,DEC,2014,38,4,,,,,1245,1270,,10.25300/MISQ/2014/38.4.14,,,,,,,WOS:000348600300015,,,,,
J,"Diez-Vial, I; Montoro-Sanchez, A",,,,"Diez-Vial, Isabel; Montoro-Sanchez, Angeles",,,Social capital as a driver of local knowledge exchange: a social network analysis,KNOWLEDGE MANAGEMENT RESEARCH & PRACTICE,,,,,,,,,,,,"The objective of this paper is to take an in-depth look, from a network perspective, at the role that social capital plays in improving knowledge exchange between organizations. To do this, we consider the three dimensions of social capital: the structural dimension, as measured by the position of firms bridging structural holes; the relational dimension, as gauged by the level of trust and friendship in each relationship; and the cognitive dimension, as estimated by the presence of a shared culture. We also evaluate the level of organizational and human capital present in terms of the firms in the network. Empirical evidence has been gathered from the Madrid Science Park in Spain by applying the social network analysis methodology. The results show that the three dimensions of social capital play a significant role in increasing knowledge exchange in this network, while human and organizational capital differences are only significant for a sub-sample.",,,,,,,,,,,,,,,,,1477-8238,1477-8246,,,,AUG,2014,12,3,,,SI,,276,288,,10.1057/kmrp.2014.7,,,,,,,WOS:000341061000004,,,,,
J,"Boh, WF",,,,"Boh, Wai Fong",,,Knowledge Sharing in Communities of Practice: Examining Usefulness of Knowledge from Discussion Forums versus Repositories,DATA BASE FOR ADVANCES IN INFORMATION SYSTEMS,,,,,,,,,,,,"With the prevalent use of virtual Communities of Practice (CoPs) in organizations to link networks of individuals located in disparate geographical areas, information communication technologies (ICTs) take on a crucial role in supporting CoPs. In this paper, I examine the role that ICTs play in supporting knowledge sharing in virtual CoPs. In particular, I examine the use of two key types of ICTs - knowledge repositories and online discussion forums. Based on the perceived cost of using these two types of ICTs, I theorize about how various factors would differ in their influence on knowledge sourcing from knowledge repositories and from online discussion forums. Two event-driven surveys were conducted with members of a CoP in a consulting firm to test the hypotheses. The surveys were conducted when CoP members downloaded documents from the knowledge repository and when CoP members posted inquiries and received responses in an online discussion forum. The results of the event-driven surveys partially support the hypotheses and show the importance of understanding the perceived costs of using the ICT to support knowledge reuse when we study knowledge sharing in virtual CoPs and in other settings that depend significantly on technological tools for knowledge sharing.",,,,,,,,,,,,,,,,,0095-0033,,,,,MAY,2014,45,2,,,,,8,31,,,,,,,,,WOS:000336562300001,,,,,
J,"Shi, Z; Rui, HX; Whinston, AB",,,,"Shi, Zhan; Rui, Huaxia; Whinston, Andrew B.",,,CONTENT SHARING IN A SOCIAL BROADCASTING ENVIRONMENT: EVIDENCE FROM TWITTER,MIS QUARTERLY,,,,,,,,,,,,"The rise of social broadcasting technologies has greatly facilitated open access to information worldwide, not only by powering decentralized information production and consumption, but also by expediting information diffusion through social interactions like content sharing. Voluntary information sharing by users in the context of Twitter, the predominant social broadcasting site, is studied by modeling both the technology and user behavior. A detailed data set about the official content-sharing function on Twitter, called retweet, is collected and the statistical relationships between users' social network characteristics and their retweeting acts are documented. A two-stage consumption-sharing model is then estimated using the conditional maximum likelihood estimatio (MLE) method. The empirical results convincingly support our hypothesis that weak ties (in the form of unidirectional links) are more likely to engage in the social exchange process of content sharing. Specifically, we find that after a median quality tweet (as defined in the sample) is consumed, the likelihood that a unidirectional follower will retweet is 3.1 percentage point higher than the likelihood that a bidirectional follower will do so.",,,,,,,,,,,,,,,,,0276-7783,,,,,MAR,2014,38,1,,,,,123,+,,10.25300/MISQ/2014/38.1.06,,,,,,,WOS:000342493400007,,,,,
J,"Kane, GC; Alavi, M; Labianca, G; Borgatti, SP",,,,"Kane, Gerald C.; Alavi, Maryam; Labianca, Giuseppe (Joe); Borgatti, Stephen P.",,,WHAT'S DIFFERENT ABOUT SOCIAL MEDIA NETWORKS? A FRAMEWORK AND RESEARCH AGENDA,MIS QUARTERLY,,,,,,,,,,,,"In recent years, we have witnessed the rapid proliferation and widespread adoption of a new class of information technologies, commonly known as social media. Researchers often rely on social network analysis (SNA) when attempting to understand these technologies, often without considering how the novel capabilities of social media platforms might affect the underlying theories of SNA, which were developed primarily through studies of offline social networks. This article outlines several key differences between traditional offline social networks and online social media networks by juxtaposing an established typology of social network research with a well-regarded definition of social media platforms that articulates four key features. The results show that at four major points of intersection, social media has considerable theoretical implications for SNA. In exploring these points of intersection, this study outlines a series of theoretically distinct research questions for SNA in social media contexts. These points of intersection offer considerable opportunities for researchers to investigate the theoretical implications introduced by social media and lay the groundwork for a robust social media agenda potentially spanning multiple disciplines.",,,,"Labianca, Giuseppe/K-6074-2015","Labianca, Giuseppe/0000-0002-9412-8421; Borgatti, Stephen/0000-0002-5776-5579",,,,,,,,,,,,0276-7783,,,,,MAR,2014,38,1,,,,,275,304,,10.25300/MISQ/2014/38.1.13,,,,,,,WOS:000342493400014,,,,,
J,"Villanueva-Felez, A; Martinez-Novo, R; Woolley, R",,,,"Villanueva-Felez, Africa; Martinez-Novo, Rodrigo; Woolley, Richard",,,Being able to receive at least what I give: Resource sharing and hierarchy in the academic world of nanotechnology,REVISTA ESPANOLA DE DOCUMENTACION CIENTIFICA,,,,,,,,,,,,"In this study we investigate the academic field of nanotechnology for analyzing the relation between hierarchical positions occupied by researchers and the type of social ties and resource exchanges that they have with external partners. To do this, we use a theoretical multidisciplinary perspective of scientific collaborations, which combines the approach of networking and resource sharing (Granovetter, 1973, Lin, 2001) with a sociological approach to power relations (Bourdieu, 1997). Following the intuition of Nan Lin (2001), we conclude that the positions of researchers in institutional hierarchies are crucial to the way they access resources. Occupying an elevated position represents a sure and steady exchange of resources. This means always being able to receive at least the equivalent of what you give, in a playing field of academic power relations that is perpetuated over time.",,,,,"Woolley, Richard/0000-0003-1247-8776",,,,,,,,,,,,0210-0614,,,,,,2014,37,4,,,,,,,e071,10.3989/redc.2014.4.1144,,,,,,,WOS:000346107700010,,,,,
J,"Wadell, C; Bjork, J; Magnusson, M",,,,"Wadell, Carl; Bjork, Jennie; Magnusson, Mats",,,How do R&D employees use their social networks to acquire user information?,JOURNAL OF KNOWLEDGE MANAGEMENT,,,,,,,,,,,,"Purpose - This article aims to investigate how R&D employees use their social networks to acquire user information and how this information is used in the development of new products. Design/methodology/approach - A single case study was conducted within a business unit at a multinational medical technology company. Data were collected through a mixed method. Findings - The results show that many R&D employees lack social networks through which they can acquire information about the users' needs. However, some R&D employees establish cost-efficient relationships to people with a direct experience of using the company's products. These relationships are established over time and are often used in a rather informal way to acquire user information. Moreover, the results show how R&D employees are purposefully complementing these relationships with more occasional interactions with people who hold direct and indirect use experiences. Research limitations/implications - As with most single-case studies, it will be important to replicate this investigation in other contexts to clarify the generalizability of the findings. Practical implications - The article shows how important it is that management provides R&D employees with opportunities to establish, nurture and utilize relationships conducive to information about the users' needs. The article provides some advice on how this can be accomplished. Originality/value - This is one of the first articles that clearly explain how R&D employees use their social networks to acquire user information for the development of new products.",,,,,"/0000-0002-6024-7908; Bjork, Jennie/0000-0002-9746-4498",,,,,,,,,,,,1367-3270,1758-7484,,,,,2014,18,5,,,SI,,919,936,,10.1108/JKM-06-2014-0245,,,,,,,WOS:000345148700006,,,,,
